,activity_id,serious_marine_incident,marine_board_convened,invest_level,casualty_classification,incident_involvement,invest_type
0,3775340,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3775818,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3776057,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3779098,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3779236,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3779273,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3779285,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3779660,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3780048,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3780501,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3787366,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3787382,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3787390,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3787681,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3787694,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3788745,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3790045,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3791538,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3793474,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3793484,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3793719,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3793722,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3793753,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3793817,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3793894,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3797340,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3800719,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3802597,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3803430,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3803708,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3806050,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3813019,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3813740,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3815369,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3815395,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3815435,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3816746,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3822899,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3822951,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3822976,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3825676,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3825878,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3826003,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3831591,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3832026,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3833165,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3837718,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3839492,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3840864,false,false,,Routine,Alleged Civil Offense(s),Incident Investigation
0,3843952,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3845497,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3846529,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3846963,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3850436,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3851251,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3851264,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3851279,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3853339,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3854027,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3854296,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3859039,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3859048,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3859474,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3863064,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3863491,true,false,,Major Marine Casualty,"Marine Casualty, Reportable",Incident Investigation
0,3863660,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3865831,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3868167,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3868514,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3868694,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3869020,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3869031,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3869037,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3869039,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3869052,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3869061,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3869327,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3869691,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3870765,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3872389,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3872487,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3872713,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3879899,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3880512,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3882303,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3884168,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3885526,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3885530,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3885677,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3887080,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3887898,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3888276,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3888665,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3888833,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3888870,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3888962,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3892263,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3894263,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3894615,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3894624,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3894699,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3894963,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3898305,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3900155,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3900479,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3901694,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3903671,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3904773,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3905126,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3905553,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3905596,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3905598,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3905608,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3905913,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3905999,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3906370,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3907033,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3907328,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3907353,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3913749,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3914977,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3916706,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3916735,false,false,,Routine,Alleged Civil Offense(s),Incident Investigation
0,3917164,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3917939,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3919572,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3920424,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3920936,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3922184,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3922538,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3928074,true,false,,Major Marine Casualty,"Marine Casualty, Reportable",Incident Investigation
0,3928132,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3928232,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3929492,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3930691,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3936302,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3941491,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3942122,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3946634,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3947479,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3954099,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3955757,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3956368,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3956432,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3958833,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3960258,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3964714,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3965595,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3966822,true,false,,Routine,Discharge of Oil,Incident Investigation
0,3967940,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3968182,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3968395,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3968407,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3968438,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3968839,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3968893,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3969380,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3969725,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3969811,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3970344,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3973268,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3974046,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3974782,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3975819,true,false,,Major Marine Casualty,"Marine Casualty, Reportable",Incident Investigation
0,3976473,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3978486,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3980616,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3981444,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3982120,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3982233,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3984563,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3984874,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3985275,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3985304,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3985336,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3985567,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3986229,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3986852,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3987295,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3992784,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3993875,false,false,,Significant Marine Casualty,"Marine Casualty, Reportable",Incident Investigation
0,3994448,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3997036,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,3997102,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4001138,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4003292,true,false,,Significant Marine Casualty,"Marine Casualty, Reportable",Incident Investigation
0,4006237,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4006544,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4008455,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4009001,true,false,,Routine,Alleged Civil Offense(s),Incident Investigation
0,4009289,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4012862,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4012907,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4013487,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4015370,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4019743,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4020106,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4022562,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4023585,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4023675,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4023773,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4028352,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4028674,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4028715,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4029197,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4029928,false,false,,Major Marine Casualty,"Marine Casualty, Reportable",Incident Investigation
0,4030408,true,false,,Significant Marine Casualty,"Marine Casualty, Reportable",Incident Investigation
0,4032567,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4035970,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4036439,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4036463,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4037664,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4038529,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4038776,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4043305,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4044454,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4045493,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4051335,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4053428,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4054130,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4054184,false,false,,Routine,Alleged Civil Offense(s),Incident Investigation
0,4054587,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4059205,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4059544,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4060152,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4060812,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4063911,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4065690,true,false,,Major Marine Casualty,"Marine Casualty, Reportable",Incident Investigation
0,4065698,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4069842,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4070204,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4071823,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4072731,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4073778,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4077450,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4078850,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4085641,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4087151,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4087257,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4087294,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4088566,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4090362,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4090366,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4096153,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4096992,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4097307,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4097327,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4098718,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4101618,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4102167,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4104362,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4109561,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4111277,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4113386,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4113407,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4116271,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4116351,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4116669,false,false,,Routine,Alleged Civil Offense(s),Incident Investigation
0,4116706,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4118788,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4123703,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4123901,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4125179,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4130036,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4132880,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4133283,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4136691,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4137215,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4137701,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4138615,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4139267,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4140093,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4140321,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4143264,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4144987,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4144991,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4145365,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4149739,true,false,,Routine,Alleged Civil Offense(s),Incident Investigation
0,4149879,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4152810,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4160573,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4163097,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4163226,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4163319,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4171600,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4173105,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4175443,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4180142,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4180531,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4183893,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4184251,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4184446,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4184618,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4185586,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4186665,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4188321,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4193324,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4194415,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4194801,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4197095,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4197910,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4198277,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4199002,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4199046,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4199117,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4199372,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4200034,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4200050,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4200102,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4203713,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4204009,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4204820,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4206494,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4207139,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4208318,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4208428,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4211398,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4212603,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4212732,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4213149,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4213242,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4213289,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4214871,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4215946,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4218158,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4218369,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4221293,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4221802,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4222479,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4222961,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4227614,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4228714,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4229921,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4230155,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4233002,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4233522,true,false,,Major Marine Casualty,"Marine Casualty, Reportable",Incident Investigation
0,4239866,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4239896,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4240106,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4243189,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4244689,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4245465,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4248415,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4250413,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4250670,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4250678,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4254994,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4255412,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4256480,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4256485,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4259325,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4262980,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4264323,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4266763,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4266828,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4266943,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4267002,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4268562,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4268632,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4269047,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4269375,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4272141,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4273502,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4278213,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4278833,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4279521,false,false,,Routine,Alleged Civil Offense(s),Incident Investigation
0,4282392,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4282685,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4282907,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4284321,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4284676,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4285408,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4287738,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4289271,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,4290536,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
